real_estate_id,declaration_id,declaration_year,politician_id,full_name,cadastral_area,land_register_number,status,item_text
186795,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,564,ok,ORNÁ PÔDA + TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 564; podiel: 25/1400
186796,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,565,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 565; podiel: 25/1400
186797,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,566,ok,ORNÁ PÔDA; kat. územie JAKUBOVANY; číslo LV: 566; podiel: 25/1400
186798,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,512,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 512; podiel: 1/252
186799,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,523,ok,LESNÝ POZEMOK; kat. územie JAKUBOVANY; číslo LV: 523; podiel: 603/369600
186800,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,563,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 563; podiel: 25/1400
186801,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,570,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 570; podiel: 25/1400
186802,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,571,ok,TRVALY TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 571; podiel: 25/1400
186803,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,572,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 572; podiel: 25/1400
186804,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,567,ok,ORNÁ PÔDA; kat. územie JAKUBOVANY; číslo LV: 567; podiel: 25/1400
186805,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,568,ok,ORNÁ PÔDA + TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 568; podiel: 25/1400
186806,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,569,ok,LESNÝ POZEMOK; kat. územie JAKUBOVANY; číslo LV: 569; podiel: 25/1400
186807,1345,2024,1345,Mgr. SIMONA PETRÍK,KONSKA,599,ok,ORNÁ PÔDA + LESNÝ POZEMOK; kat. územie KONSKÁ; číslo LV: 599; podiel: 1/28
186808,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,936,ok,LESNÝ POZEMOK; kat. územie JAKUBOVANY; číslo LV: 936; podiel: 1/504
186809,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,302,ok,LESNÝ POZEMOK; kat. územie JAKUBOVANY; číslo LV: 302; podiel: 7/1400
186810,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,975,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 975; podiel: 175/2016
186811,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,1040,ok,ORNÁ PÔDA; kat. územie JAKUBOVANY; číslo LV: 1040; podiel: 8/595
186812,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,1140,ok,ORNÁ PÔDA; kat. územie JAKUBOVANY; číslo LV: 1140; podiel: 25/1400
186813,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,418,ok,ORNÁ PÔDA; kat. územie JAKUBOVANY; číslo LV: 418; podiel: 25/2800
186814,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,434,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 434; podiel: 8618/3840375
186815,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,435,ok,OSTATNÁ PLOCHA; kat. územie JAKUBOVANY; číslo LV: 435; podiel: 6/1330
186816,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,303,ok,LESNÝ POZEMOK; kat. územie JAKUBOVANY; číslo LV: 303; podiel: 603/369600
186817,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,376,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 376; podiel: 1/1512
186818,1345,2024,1345,Mgr. SIMONA PETRÍK,JAKUBOVANY,380,ok,TRVALÝ TRÁVNY PORAST; kat. územie JAKUBOVANY; číslo LV: 380; podiel: 1/504
190647,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",VELKE KAPUSANY,6310,ok,"TRVALÝ TRÁVNATÝ PORAST, VODNÁ A OSTATNÁ PLOCHA; kat. územie VEĽKÉ KAPUŠANY; číslo LV: 6310; podiel: 1/1"
190648,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",OBORIN,439,ok,ZASTAVANÁ PLOCHA A NÁDVORIA; kat. územie OBORÍN; číslo LV: 439; podiel: 1/1
190649,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",ZEMPLIN,310,ok,"ZASTAVANÁ PLOCHA A NÁDVORIE, OSTATNÁ PLOCHA; kat. územie ZEMPLÍN; číslo LV: 310; podiel: 1/2"
190650,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",VELKE KAPUSANY,5689,ok,BYT V OSOBNOM VLASTNÍCTVE; kat. územie VEĽKÉ KAPUŠANY; číslo LV: 5689; podiel: 1/1
190651,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",VELKE KAPUSANY,6022,ok,"OSTATNÁ PLOCHA, ZASTAVANÁ PLOCHA A NÁDVORIA; kat. územie VEĽKÉ KAPUŠANY; číslo LV: 6022; podiel: 1/1"
190652,1346,2024,1346,"PaedDr. PETER PETRIKÁN, PhD.",VELKE KAPUSANY,6194,ok,"OSTATNÁ PLOCHA, ZASTAVANÁ PLOCHA A NÁDVORIA; kat. územie VEĽKÉ KAPUŠANY; číslo LV: 6194; podiel: 1/1"
190674,1347,2024,1347,Ing. FRANTIŠEK PETRO,PLOSKE,608,ok,RODINNÝ DOM A NÁDVORIE; kat. územie PLOSKÉ; číslo LV: 608; podiel: 50/50
190675,1347,2024,1347,Ing. FRANTIŠEK PETRO,SLANSKE NOVE MESTO,819,ok,ORNÁ PÔDA; kat. územie SLANSKÉ NOVÉ MESTO; číslo LV: 819; podiel: 3/9
190676,1347,2024,1347,Ing. FRANTIŠEK PETRO,SLANSKE NOVE MESTO,1103,ok,TRVALO TRÁVNATÝ PORAST; kat. územie SLANSKÉ NOVÉ MESTO; číslo LV: 1103; podiel: 4843/500505
190677,1347,2024,1347,Ing. FRANTIŠEK PETRO,SLANSKE NOVE MESTO,1066,ok,TRVALO TRÁVNATÝ PORAST; kat. územie SLANSKÉ NOVÉ MESTO; číslo LV: 1066; podiel: 4843/500505
190678,1347,2024,1347,Ing. FRANTIŠEK PETRO,SLANEC,1265,ok,TRVALO TRÁVNATÝ PORAST; kat. územie SLANEC; číslo LV: 1265; podiel: 4843/500505
190694,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",BRATISLAVA - KARLOVA VES,3469,ok,BYT; kat. územie BRATISLAVA - KARLOVA VES; číslo LV: 3469; podiel: BSM
190695,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",BRATISLAVA - KARLOVA VES,3469,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie BRATISLAVA - KARLOVA VES; číslo LV: 3469; podiel: BSM
190696,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",BRATISLAVA - KARLOVA VES,3469,ok,OSTATNÁ PLOCHA; kat. územie BRATISLAVA - KARLOVA VES; číslo LV: 3469; podiel: BSM
190697,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",SKLABINA,90,ok,RODINNÝ DOM; kat. územie SKLABINÁ; číslo LV: 90; podiel: 25%
190698,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",SKLABINA,90,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie SKLABINÁ; číslo LV: 90; podiel: 25%
190699,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",SKLABINA,90,ok,ZÁHRADA; kat. územie SKLABINÁ; číslo LV: 90; podiel: 25%
190700,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,585,ok,ORNÁ PÔDA; kat. územie LESENICE; číslo LV: 585; podiel: 10%
190701,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,617,ok,ORNÁ PÔDA; kat. územie LESENICE; číslo LV: 617; podiel: 10%
190702,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,617,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie LESENICE; číslo LV: 617; podiel: 10%
190703,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,660,ok,ORNÁ PÔDA; kat. územie LESENICE; číslo LV: 660; podiel: 10%
190704,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,568,ok,VINICA; kat. územie LESENICE; číslo LV: 568; podiel: 5%
190705,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,477,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie LESENICE; číslo LV: 477; podiel: 10%
190706,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",LESENICE,477,ok,ORNÁ PÔDA; kat. územie LESENICE; číslo LV: 477; podiel: 10%
190707,1348,2024,1348,"Ing. JÁN PETROVIČ, PhD.",PEZINOK - GRINAVA,50014,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie PEZINOK - GRINAVA; číslo LV: 50014; podiel: BSM
190813,1349,2024,1349,"Mgr. JURAJ PETROVIČ, PhD.",NOVE MESTO BRATISLAVA III,2692,ok,BYT; kat. územie NOVÉ MESTO BRATISLAVA III; číslo LV: 2692; podiel: 1/1
190815,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,ZLATOVCE,1694,ok,BYT; kat. územie ZLATOVCE; číslo LV: 1694; podiel: 1/1
190816,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,523,ok,ZÁHRADY; kat. územie VINIČNÉ; číslo LV: 523; podiel: 1/48
190817,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1271,ok,"VINICA, ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1271, 3195; podiel: 1/6"
190817,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,3195,ok,"VINICA, ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1271, 3195; podiel: 1/6"
190818,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1666,ok,"VINICA, ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1666; podiel: 1/24"
190819,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,ZLATOVCE,2021,ok,BYT; kat. územie ZLATOVCE; číslo LV: 2021; podiel: 1/2
190820,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1290,ok,"TRÁVNATÝ PORAST, ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1290; podiel: 1/48"
190821,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1302,ok,"TRÁVNATÝ PORAST; kat. územie VINIČNÉ; číslo LV: 1302, 1304, 1310; podiel: 1/24"
190821,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1304,ok,"TRÁVNATÝ PORAST; kat. územie VINIČNÉ; číslo LV: 1302, 1304, 1310; podiel: 1/24"
190821,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1310,ok,"TRÁVNATÝ PORAST; kat. územie VINIČNÉ; číslo LV: 1302, 1304, 1310; podiel: 1/24"
190822,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1436,ok,TRÁVNATÝ PORAST; kat. územie VINIČNÉ; číslo LV: 1436; podiel: 1/12
190823,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,2235,ok,VINICE; kat. územie VINIČNÉ; číslo LV: 2235; podiel: 1/6
190824,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1438,ok,ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1438; podiel: 1/6
190825,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,VINICNE,1439,ok,ORNÁ PÔDA; kat. územie VINIČNÉ; číslo LV: 1439; podiel: 359/55320
190826,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,TRENCIN,5123,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRENČÍN; číslo LV: 5123; podiel: 74/11942
190827,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,TRENCIN,3715,ok,BYT; kat. územie TRENČÍN; číslo LV: 3715; podiel: 1/1
190828,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,TRENCIN,3556,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRENČÍN; číslo LV: 3556; podiel: 1/1
190829,1350,2024,1350,Mgr. GABRIELA PETROVIČOVÁ,TRENCIN,956,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRENČÍN; číslo LV: 956; podiel: 18/31
190950,1351,2024,1351,"IGOR PIAČKA, AKADEMICKÝ MALIAR",PEZINOK,3023,ok,RODINNÝ DOM; kat. územie PEZINOK; číslo LV: 3023; podiel: 50% BSM
190951,1351,2024,1351,"IGOR PIAČKA, AKADEMICKÝ MALIAR",PEZINOK,5995,ok,BYT; kat. územie PEZINOK; číslo LV: 5995; podiel: 50% BSM
190955,1352,2025,1352,"PhDr. ALENA PIATROVÁ, PhD.",BRATISLAVA RUZINOV,4815,ok,BYT; kat. územie BRATISLAVA RUŽINOV; číslo LV: 4815; podiel: 100%
190957,1353,2024,1353,JUDr. MICHAL PIDANIČ,BRATISLAVA - PETRZALKA,6014,ok,"BYT A PODIEL NA BYTOVOM DOME; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 6014; podiel: BSM 1/1, 1/20480"
190958,1353,2024,1353,JUDr. MICHAL PIDANIČ,BRATISLAVA - PETRZALKA,6014,ok,2X GARÁŽOVÉ STÁTIE; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 6014; podiel: BSM 2/256
190959,1353,2024,1353,JUDr. MICHAL PIDANIČ,BRATISLAVA - PETRZALKA,6014,ok,NEBYTOVÝ PRIESTOR - SKLAD; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 6014; podiel: BSM 1/1
190960,1353,2024,1353,JUDr. MICHAL PIDANIČ,BRATISLAVA - PETRZALKA,6457,ok,23X ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 6457; podiel: BSM 285/2331379
190961,1353,2024,1353,JUDr. MICHAL PIDANIČ,BRATISLAVA - PETRZALKA,6458,ok,31X ZASTAVANÁ PLOCHA A NÁDVORIE A 48X OSTATNÁ PLOCHA; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 6458; podiel: BSM 1/315
190977,1354,2025,1354,"Ing. MARTIN PIESECKÝ, MBA, MPH",NITRA,7458,ok,OSTATNÁ PLOCHA; kat. územie NITRA; číslo LV: 7458; podiel: BSM
190978,1354,2025,1354,"Ing. MARTIN PIESECKÝ, MBA, MPH",NITRA,7604,ok,"2X ORNÁ PÔDA, RODINNÝ DOM; kat. územie NITRA; číslo LV: 7604; podiel: BSM"
190979,1354,2025,1354,"Ing. MARTIN PIESECKÝ, MBA, MPH",NITRA,7604,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie NITRA; číslo LV: 7604; podiel: BSM
190986,1355,2024,1355,PETER PIKNA,SPISSKA NOVA VES,9806,ok,BYT; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 9806; podiel: BSM
190987,1355,2024,1355,PETER PIKNA,SPISSKA NOVA VES,8727,ok,ZÁHRADA; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 8727; podiel: BSM
190988,1355,2024,1355,PETER PIKNA,SPISSKA NOVA VES,11599,ok,ZASTAVANÁ PLOCHA; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 11599; podiel: 153/10000
190995,1356,2024,1356,"Ing. Mgr. art. PAVOL PILAŘ, ArtD.",BRATISLAVA - STARE MESTO,6401,ok,BYT; kat. územie BRATISLAVA - STARÉ MESTO; číslo LV: 6401; podiel: 1/1
190996,1356,2024,1356,"Ing. Mgr. art. PAVOL PILAŘ, ArtD.",BRATISLAVA - STARE MESTO,6402,ok,PARCELA REGISTRA C; kat. územie BRATISLAVA - STARÉ MESTO; číslo LV: 6402; podiel: 139/10000
191000,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,BINOVCE,747,ok,ZÁHRADNÁ CHATKA; kat. územie BÍŇOVCE; číslo LV: 747; podiel: 1/1
191001,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,BINOVCE,747,ok,ZÁHRADY; kat. územie BÍŇOVCE; číslo LV: 747; podiel: 1/1
191002,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,BINOVCE,747,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie BÍŇOVCE; číslo LV: 747; podiel: 1/1
191003,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,TRNAVA,8120,ok,BYT; kat. územie TRNAVA; číslo LV: 8120; podiel: 1/1
191004,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,TRNAVA,8120,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie TRNAVA; číslo LV: 8120; podiel: 10402/923106
191005,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,RUZINOV,6199,ok,BYT; kat. územie RUŽINOV; číslo LV: 6199; podiel: 1/1
191006,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,RUZINOV,199,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie RUŽINOV; číslo LV: 199; podiel: 7931/606860
191008,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,STARE MESTO,6171,ok,BYT; kat. územie STARÉ MESTO; číslo LV: 6171; podiel: 1/1
191009,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,STARE MESTO,6171,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie STARÉ MESTO; číslo LV: 6171; podiel: 9123/291671
191012,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,STARE MESTO,6172,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie STARÉ MESTO; číslo LV: 6172; podiel: 135/10000
191013,1357,2024,1357,Ing. IVANA PIŇOSOVÁ,STARE MESTO,6173,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie STARÉ MESTO; číslo LV: 6173; podiel: 124/10000
191119,1358,2024,1358,PhDr. DUŠAN PIRŠEL,MODRA,6114,ok,BYT; kat. územie MODRA; číslo LV: 6114; podiel: BSM
191120,1358,2024,1358,PhDr. DUŠAN PIRŠEL,MODRA,10419,ok,POZEMOK; kat. územie MODRA; číslo LV: 10419; podiel: 6818/157571 BSM
191121,1358,2024,1358,PhDr. DUŠAN PIRŠEL,MODRA,6997,ok,GARÁŽ; kat. územie MODRA; číslo LV: 6997; podiel: 1/1
191122,1358,2024,1358,PhDr. DUŠAN PIRŠEL,MODRA,6997,ok,POZEMOK; kat. územie MODRA; číslo LV: 6997; podiel: 1/1 BSM
191133,1359,2024,1359,Mgr. et Mgr. MAREK PIRŠEL,,,no_real_estate,nevlastním
191135,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1718,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1718; podiel: 1/48
191136,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1710,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1710; podiel: 1/32
191137,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1711,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1711; podiel: 1/8
191138,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1712,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1712; podiel: 1/16
191139,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",ZAVODIE,1672,ok,BYT; kat. územie ZÁVODIE; číslo LV: 1672; podiel: 1/1
191140,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",OROVNICA,2469,ok,POZEMOK - ORNÁ PÔDA; kat. územie OROVNICA; číslo LV: 2469; podiel: 1/14824
191141,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",OROVNICA,1631,ok,POZEMOK - ORNÁ PÔDA; kat. územie OROVNICA; číslo LV: 1631; podiel: 1/40
191142,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1713,ok,POZEMOK - TRVALÝ TRÁVNY PORAST; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1713; podiel: 1/40
191143,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1877,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1877; podiel: 1/8
191144,1360,2024,1360,"JUDr. MARTIN PÍRY, PhD.",TEKOVSKA BREZNICA,1878,ok,POZEMOK - ORNÁ PÔDA; kat. územie TEKOVSKÁ BREZNICA; číslo LV: 1878; podiel: 3/32
191200,1361,2024,1361,Ing. RADOVAN PIŠKO,BANSKA BYSTRICA,2219,ok,RODINNÝ DOM; kat. územie BANSKÁ BYSTRICA; číslo LV: 2219; podiel: 1/1
191201,1361,2024,1361,Ing. RADOVAN PIŠKO,SLATINSKE LAZY,698,ok,UBYTOVACIA CHATKA; kat. územie SLATINSKÉ LAZY; číslo LV: 698; podiel: 1/1
191202,1361,2024,1361,Ing. RADOVAN PIŠKO,SPANIA DOLINA,767,ok,ZÁHRADA; kat. územie ŠPANIA DOLINA; číslo LV: 767; podiel: 1/1
191209,1362,2024,1362,Ing. EMIL PIŠTA,DUNAJSKA LUZNA,1061,ok,RODINNÝ DOM; kat. územie DUNAJSKÁ LUŽNÁ; číslo LV: 1061; podiel: BSM
191210,1362,2024,1362,Ing. EMIL PIŠTA,DUNAJSKA LUZNA,1061,ok,ZÁHRADY A ZASTAVANÉ PLOCHY; kat. územie DUNAJSKÁ LUŽNÁ; číslo LV: 1061; podiel: BSM
191211,1362,2024,1362,Ing. EMIL PIŠTA,ROVINKA,3281,ok,BYT; kat. územie ROVINKA; číslo LV: 3281; podiel: BSM
191212,1362,2024,1362,Ing. EMIL PIŠTA,ROVINKA,4564,ok,OSTATNÉ PLOCHY; kat. územie ROVINKA; číslo LV: 4564; podiel: BSM
191213,1362,2024,1362,Ing. EMIL PIŠTA,ROVINKA,4513,ok,OSTATNÉ PLOCHY (1/2 PODIEL); kat. územie ROVINKA; číslo LV: 4513; podiel: BSM
191214,1362,2024,1362,Ing. EMIL PIŠTA,RUZINOV,9325,ok,BYT; kat. územie RUŽINOV; číslo LV: 9325; podiel: BSM
191215,1362,2024,1362,Ing. EMIL PIŠTA,RUZINOV,9325,ok,PARKOVACIE MIESTO; kat. územie RUŽINOV; číslo LV: 9325; podiel: BSM
191216,1362,2024,1362,Ing. EMIL PIŠTA,RUZINOV,9325,ok,PODIEL - SPOLOČNÉ PRIESTORY A POZEMOK; kat. územie RUŽINOV; číslo LV: 9325; podiel: BSM
191253,1363,2024,1363,Mgr. ZUZANA PIŠTEKOVÁ,BRATISLAVA - nRUZINOV,4284,ok,BYT V BYTOVOM DOME; kat. územie BRATISLAVA - ňRUŽINOV; číslo LV: 4284; podiel: 1/1 BSM
191254,1363,2024,1363,Mgr. ZUZANA PIŠTEKOVÁ,BRATISLAVA - RUZINOV,6880,ok,GARÁŽ; kat. územie BRATISLAVA - RUŽINOV; číslo LV: 6880; podiel: 1/1 BSM
191258,1364,2024,1364,"JUDr. LUKÁŠ PITEK, PhD.",BRATISLAVA - PETRZALKA,3735,ok,BYT; kat. územie BRATISLAVA - PETRŽALKA; číslo LV: 3735; podiel: 1/1
191260,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,386,ok,RODINNÝ DOM; kat. územie STUPAVA; číslo LV: 386; podiel: 1/2
191261,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,386,ok,POZEMKY-ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie STUPAVA; číslo LV: 386; podiel: 1/2
191262,1365,2024,1365,JUDr. JÁN PITOŇÁK,ZDIAR,1105,ok,RODINNÉ DOMY; kat. územie ŽDIAR; číslo LV: 1105; podiel: 1/1
191263,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,8137,ok,POZEMKY-ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie STUPAVA; číslo LV: 8137; podiel: 1/1
191264,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,3589,ok,POZEMOK-ORNÁ PÔDA; kat. územie STUPAVA; číslo LV: 3589; podiel: 39/551
191265,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,9241,ok,POZEMOK-TRVALÝ TRÁVNY PORAST; kat. územie STUPAVA; číslo LV: 9241; podiel: 1/1
191266,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,9241,ok,POZEMKY-ORNÉ PÔDY; kat. územie STUPAVA; číslo LV: 9241; podiel: 1/1
191267,1365,2024,1365,JUDr. JÁN PITOŇÁK,STUPAVA,9322,ok,POZEMOK-TRVALÝ TRÁVNY PORAST; kat. územie STUPAVA; číslo LV: 9322; podiel: 1/2
191268,1365,2024,1365,JUDr. JÁN PITOŇÁK,DUBRAVKA,5069,ok,REKREAČNÁ CHATA; kat. územie DÚBRAVKA; číslo LV: 5069; podiel: 1/1
191269,1365,2024,1365,JUDr. JÁN PITOŇÁK,DUBRAVKA,5069,ok,POZEMOK-ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie DÚBRAVKA; číslo LV: 5069; podiel: 1/1
191270,1365,2024,1365,JUDr. JÁN PITOŇÁK,DUBRAVKA,5069,ok,POZEMOK-ZÁHRADA; kat. územie DÚBRAVKA; číslo LV: 5069; podiel: 1/1
191271,1365,2024,1365,JUDr. JÁN PITOŇÁK,POPRAD,3223,ok,BYTOVÝ DOM BYT; kat. územie POPRAD; číslo LV: 3223; podiel: 1/1
191272,1365,2024,1365,JUDr. JÁN PITOŇÁK,POPRAD,1217,ok,BUDOVA; kat. územie POPRAD; číslo LV: 1217; podiel: 1/1
191273,1365,2024,1365,JUDr. JÁN PITOŇÁK,POPRAD,1217,ok,POZEMOK-ZÁHRADA; kat. územie POPRAD; číslo LV: 1217; podiel: 1/1
191274,1365,2024,1365,JUDr. JÁN PITOŇÁK,POPRAD,1217,ok,POZEMKY-ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie POPRAD; číslo LV: 1217; podiel: 1/1
191275,1365,2024,1365,JUDr. JÁN PITOŇÁK,VELKA,3592,ok,POZEMKY-ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie VEĽKÁ; číslo LV: 3592; podiel: 1/1
